WRK,SEX,OCC_CODE,OCC_TITLE,H_MEAN
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
2.0,2.0,113031,Financial Managers,60.8
2.0,1.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
1.0,2.0,113031,Financial Managers,60.8
